Annotation_Is_Verified,Classification,Comment_Count,Featured_Video,Followers,Is_Verified,Length_Referent_Text,Number_Verified_Annotations,Pinned,Class
FALSE,accepted,0,FALSE,693,FALSE,54,0,FALSE,high
FALSE,accepted,0,FALSE,10964,FALSE,75,2,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,41,0,FALSE,low
FALSE,accepted,0,TRUE,17568,TRUE,56,0,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,17,3,FALSE,high
FALSE,accepted,1,FALSE,693,FALSE,109,0,FALSE,low
FALSE,accepted,10,TRUE,17568,TRUE,339,0,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,32,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,139,0,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,29,0,FALSE,high
FALSE,accepted,1,FALSE,2503,TRUE,47,0,FALSE,low
FALSE,accepted,2,TRUE,21495,TRUE,103,0,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,22,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,148,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,107,0,FALSE,high
FALSE,accepted,0,FALSE,21495,TRUE,93,5,FALSE,high
FALSE,accepted,0,TRUE,2503,TRUE,55,0,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,24,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,41,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,22,0,FALSE,low
FALSE,accepted,0,FALSE,21495,TRUE,165,1,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,146,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,30,0,FALSE,low
FALSE,unreviewed,0,FALSE,10964,FALSE,30,0,FALSE,low
FALSE,accepted,0,FALSE,8610,FALSE,126,0,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,69,0,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,148,0,FALSE,low
FALSE,accepted,3,TRUE,10964,FALSE,85,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,17,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,101,0,FALSE,low
FALSE,accepted,1,FALSE,2503,TRUE,19,0,FALSE,low
FALSE,accepted,2,FALSE,17568,TRUE,189,0,FALSE,high
FALSE,accepted,1,TRUE,10964,FALSE,42,0,FALSE,low
FALSE,accepted,1,TRUE,17568,TRUE,46,3,FALSE,high
FALSE,accepted,1,TRUE,8610,FALSE,58,0,FALSE,high
FALSE,accepted,1,FALSE,8610,FALSE,108,0,FALSE,high
FALSE,accepted,1,FALSE,8610,FALSE,187,0,FALSE,high
FALSE,unreviewed,1,TRUE,2660,FALSE,102,0,FALSE,high
TRUE,verified,10,FALSE,21495,TRUE,89,1,TRUE,high
FALSE,unreviewed,0,TRUE,38,FALSE,57,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,10,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,42,0,FALSE,low
FALSE,accepted,1,FALSE,17568,TRUE,41,0,FALSE,high
FALSE,accepted,2,FALSE,2660,FALSE,50,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,50,0,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,48,2,FALSE,high
FALSE,accepted,0,TRUE,2660,FALSE,89,0,FALSE,high
FALSE,unreviewed,0,FALSE,38,FALSE,38,0,FALSE,low
FALSE,unreviewed,0,TRUE,598,FALSE,19,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,249,0,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,29,0,FALSE,low
FALSE,accepted,1,TRUE,17568,TRUE,7,0,FALSE,high
FALSE,accepted,0,FALSE,419,FALSE,52,0,FALSE,low
FALSE,accepted,1,TRUE,17568,TRUE,149,0,FALSE,high
FALSE,accepted,1,FALSE,2660,FALSE,25,0,FALSE,high
FALSE,accepted,2,TRUE,17568,TRUE,20,3,FALSE,high
FALSE,accepted,1,TRUE,21495,TRUE,271,0,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,101,0,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,55,0,FALSE,low
FALSE,unreviewed,0,FALSE,2660,FALSE,35,0,FALSE,low
FALSE,accepted,0,TRUE,693,FALSE,65,0,FALSE,low
FALSE,accepted,5,FALSE,21495,TRUE,47,0,FALSE,high
FALSE,accepted,1,FALSE,598,FALSE,38,0,FALSE,low
FALSE,accepted,1,TRUE,17568,TRUE,95,0,FALSE,high
FALSE,accepted,0,TRUE,693,FALSE,29,0,FALSE,low
FALSE,accepted,1,TRUE,2660,FALSE,17,1,FALSE,high
FALSE,accepted,0,TRUE,2503,TRUE,27,4,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,57,0,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,15,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,70,0,FALSE,high
FALSE,accepted,4,FALSE,10964,FALSE,202,0,FALSE,high
FALSE,accepted,4,TRUE,2660,FALSE,53,1,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,62,0,FALSE,low
FALSE,unreviewed,0,FALSE,38,FALSE,55,0,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,44,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,42,0,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,57,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,21,1,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,25,0,FALSE,low
FALSE,unreviewed,0,FALSE,693,FALSE,7,0,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,37,0,FALSE,low
FALSE,accepted,1,TRUE,17568,TRUE,31,2,FALSE,high
FALSE,unreviewed,0,TRUE,598,FALSE,99,0,FALSE,low
TRUE,verified,1,FALSE,693,FALSE,416,1,TRUE,high
FALSE,accepted,0,FALSE,17568,TRUE,31,1,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,40,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,39,0,FALSE,low
FALSE,accepted,0,TRUE,2660,FALSE,61,0,FALSE,high
FALSE,accepted,2,FALSE,8610,FALSE,59,0,FALSE,high
FALSE,accepted,1,TRUE,2503,TRUE,50,0,FALSE,high
FALSE,accepted,3,FALSE,693,FALSE,93,1,FALSE,high
FALSE,unreviewed,1,FALSE,419,FALSE,250,0,FALSE,low
FALSE,accepted,3,TRUE,17568,TRUE,45,4,FALSE,high
TRUE,verified,31,TRUE,21495,TRUE,38,3,TRUE,high
FALSE,accepted,0,TRUE,21495,TRUE,22,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,38,0,FALSE,low
FALSE,accepted,0,FALSE,21495,TRUE,85,0,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,42,0,FALSE,high
FALSE,accepted,0,FALSE,10964,FALSE,186,0,FALSE,high
FALSE,accepted,0,FALSE,17568,TRUE,65,0,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,30,0,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,17,0,FALSE,low
FALSE,accepted,0,TRUE,8610,FALSE,48,2,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,44,0,FALSE,low
FALSE,unreviewed,0,TRUE,598,FALSE,45,0,FALSE,low
FALSE,accepted,2,TRUE,419,FALSE,36,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,53,0,FALSE,low
FALSE,unreviewed,0,FALSE,2503,TRUE,66,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,31,0,FALSE,low
FALSE,accepted,0,FALSE,8610,FALSE,96,0,FALSE,high
TRUE,verified,4,FALSE,8610,FALSE,107,3,TRUE,high
FALSE,accepted,2,FALSE,2660,FALSE,87,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,39,0,FALSE,low
FALSE,accepted,2,FALSE,2660,FALSE,47,0,FALSE,low
FALSE,accepted,3,FALSE,21495,TRUE,96,0,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,25,0,FALSE,low
FALSE,accepted,9,TRUE,17568,TRUE,288,0,FALSE,high
FALSE,accepted,0,TRUE,2503,TRUE,27,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,96,0,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,31,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,244,0,FALSE,low
FALSE,accepted,0,TRUE,419,FALSE,17,0,FALSE,low
FALSE,verified,2,TRUE,17568,TRUE,21,2,FALSE,high
FALSE,accepted,0,FALSE,21495,TRUE,127,0,FALSE,high
FALSE,accepted,0,TRUE,21495,TRUE,58,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,44,0,FALSE,low
TRUE,verified,43,FALSE,21495,TRUE,48,1,TRUE,high
FALSE,accepted,0,FALSE,693,FALSE,18,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,77,0,FALSE,high
FALSE,accepted,2,FALSE,17568,TRUE,116,0,FALSE,low
FALSE,accepted,0,TRUE,17568,TRUE,61,0,FALSE,high
FALSE,accepted,0,TRUE,2660,FALSE,52,0,FALSE,high
FALSE,accepted,2,FALSE,21495,TRUE,265,2,FALSE,high
FALSE,accepted,3,FALSE,8610,FALSE,24,0,FALSE,high
FALSE,accepted,1,FALSE,598,FALSE,153,0,FALSE,high
FALSE,accepted,2,FALSE,21495,TRUE,112,0,FALSE,high
FALSE,accepted,0,FALSE,10964,FALSE,62,2,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,33,1,FALSE,high
FALSE,accepted,1,FALSE,693,FALSE,35,0,FALSE,low
FALSE,accepted,0,TRUE,8610,FALSE,23,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,49,0,FALSE,low
FALSE,accepted,4,FALSE,598,FALSE,129,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,44,0,FALSE,low
FALSE,accepted,1,FALSE,693,FALSE,45,1,FALSE,low
FALSE,accepted,1,TRUE,598,FALSE,55,0,FALSE,low
FALSE,accepted,0,FALSE,8610,FALSE,115,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,13,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,51,0,FALSE,low
FALSE,accepted,1,TRUE,2503,TRUE,66,4,FALSE,low
FALSE,accepted,3,FALSE,21495,TRUE,30,1,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,25,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,29,0,FALSE,low
FALSE,accepted,1,FALSE,10964,FALSE,16,2,FALSE,high
FALSE,unreviewed,2,TRUE,21495,TRUE,44,0,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,60,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,54,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,62,0,FALSE,low
FALSE,accepted,0,TRUE,419,FALSE,136,0,FALSE,low
FALSE,accepted,0,TRUE,8610,FALSE,74,1,FALSE,high
FALSE,accepted,0,FALSE,21495,TRUE,10,2,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,56,0,FALSE,low
FALSE,accepted,0,TRUE,598,FALSE,25,0,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,42,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,36,3,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,20,0,FALSE,high
FALSE,unreviewed,0,TRUE,598,FALSE,121,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,143,0,FALSE,high
FALSE,accepted,0,FALSE,10964,FALSE,52,0,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,152,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,29,0,FALSE,low
FALSE,accepted,0,TRUE,693,FALSE,196,0,FALSE,high
TRUE,verified,4,TRUE,8610,FALSE,57,4,TRUE,high
TRUE,verified,6,TRUE,8610,FALSE,6,3,TRUE,high
FALSE,unreviewed,0,FALSE,419,FALSE,128,0,FALSE,low
FALSE,accepted,1,TRUE,2503,TRUE,32,0,FALSE,low
FALSE,unreviewed,0,FALSE,693,FALSE,39,0,FALSE,low
FALSE,accepted,2,TRUE,2503,TRUE,67,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,102,0,FALSE,low
FALSE,accepted,0,FALSE,10964,FALSE,53,2,FALSE,high
FALSE,accepted,1,FALSE,693,FALSE,52,1,FALSE,high
FALSE,accepted,1,TRUE,693,FALSE,42,0,FALSE,low
FALSE,accepted,0,FALSE,21495,TRUE,39,0,FALSE,high
FALSE,accepted,2,FALSE,8610,FALSE,326,1,FALSE,high
FALSE,unreviewed,0,FALSE,38,FALSE,24,0,FALSE,low
TRUE,accepted,0,FALSE,10964,FALSE,93,26,FALSE,low
FALSE,accepted,1,FALSE,419,FALSE,123,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,36,0,FALSE,high
FALSE,accepted,0,TRUE,598,FALSE,140,0,FALSE,high
FALSE,unreviewed,0,FALSE,2503,TRUE,3,0,FALSE,low
FALSE,accepted,0,FALSE,21495,TRUE,25,2,FALSE,high
FALSE,unreviewed,1,TRUE,10964,FALSE,52,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,53,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,36,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,40,0,FALSE,high
FALSE,unreviewed,0,FALSE,2660,FALSE,107,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,87,0,FALSE,low
FALSE,unreviewed,1,TRUE,598,FALSE,37,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,128,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,145,3,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,9,0,FALSE,high
FALSE,accepted,0,FALSE,419,FALSE,28,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,58,0,FALSE,high
FALSE,accepted,0,TRUE,693,FALSE,49,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,86,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,54,0,FALSE,high
FALSE,accepted,0,FALSE,21495,TRUE,30,0,FALSE,high
FALSE,accepted,0,FALSE,419,FALSE,100,0,FALSE,low
FALSE,accepted,0,TRUE,598,FALSE,47,0,FALSE,low
FALSE,accepted,0,TRUE,8610,FALSE,33,2,FALSE,low
TRUE,verified,17,TRUE,8610,FALSE,20,9,TRUE,high
FALSE,accepted,0,FALSE,598,FALSE,89,0,FALSE,low
FALSE,accepted,0,FALSE,17568,TRUE,63,0,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,37,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,26,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,48,0,FALSE,low
FALSE,accepted,1,FALSE,419,FALSE,41,0,FALSE,low
FALSE,accepted,9,TRUE,21495,TRUE,79,0,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,79,0,FALSE,high
FALSE,accepted,0,TRUE,21495,TRUE,57,0,FALSE,low
TRUE,verified,0,TRUE,10964,FALSE,21,1,TRUE,high
FALSE,accepted,0,FALSE,2503,TRUE,40,0,FALSE,low
FALSE,accepted,0,FALSE,8610,FALSE,68,0,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,32,0,FALSE,low
FALSE,unreviewed,0,FALSE,693,FALSE,303,1,FALSE,low
FALSE,unreviewed,0,FALSE,2660,FALSE,304,0,FALSE,low
FALSE,accepted,3,TRUE,17568,TRUE,55,1,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,116,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,74,0,FALSE,high
FALSE,accepted,1,FALSE,21495,TRUE,20,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,44,0,FALSE,high
FALSE,accepted,1,TRUE,419,FALSE,252,0,FALSE,low
FALSE,accepted,0,FALSE,8610,FALSE,42,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,33,0,FALSE,low
FALSE,accepted,0,FALSE,10964,FALSE,45,26,FALSE,high
FALSE,accepted,0,FALSE,10964,FALSE,86,0,FALSE,high
FALSE,accepted,0,TRUE,598,FALSE,61,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,46,0,FALSE,low
FALSE,unreviewed,1,FALSE,419,FALSE,41,0,FALSE,low
FALSE,unreviewed,0,TRUE,38,FALSE,98,0,FALSE,low
FALSE,accepted,4,FALSE,8610,FALSE,88,0,FALSE,high
FALSE,accepted,1,TRUE,10964,FALSE,59,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,46,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,25,0,FALSE,low
TRUE,verified,21,TRUE,8610,FALSE,45,9,TRUE,high
FALSE,accepted,0,FALSE,10964,FALSE,78,0,FALSE,high
FALSE,unreviewed,0,FALSE,38,FALSE,79,0,FALSE,low
FALSE,accepted,0,TRUE,17568,TRUE,18,0,FALSE,high
FALSE,accepted,0,TRUE,2503,TRUE,43,0,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,58,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,50,0,FALSE,low
FALSE,unreviewed,3,FALSE,693,FALSE,151,0,FALSE,high
FALSE,unreviewed,1,FALSE,2660,FALSE,39,0,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,47,0,FALSE,low
FALSE,accepted,1,TRUE,17568,TRUE,53,0,FALSE,low
FALSE,unreviewed,0,FALSE,2503,TRUE,114,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,69,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,54,0,FALSE,low
FALSE,unreviewed,0,FALSE,38,FALSE,42,0,FALSE,low
FALSE,accepted,0,FALSE,10964,FALSE,37,0,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,297,0,FALSE,low
FALSE,verified,1,TRUE,8610,FALSE,19,4,FALSE,high
FALSE,accepted,1,FALSE,10964,FALSE,49,0,FALSE,low
FALSE,unreviewed,1,FALSE,598,FALSE,46,0,FALSE,low
FALSE,accepted,1,TRUE,2660,FALSE,28,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,25,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,184,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,18,0,FALSE,high
FALSE,unreviewed,1,FALSE,2660,FALSE,16,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,52,0,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,39,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,21,0,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,45,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,69,0,FALSE,high
FALSE,accepted,0,TRUE,2660,FALSE,13,0,FALSE,low
FALSE,accepted,0,TRUE,2660,FALSE,64,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,53,0,FALSE,high
FALSE,unreviewed,0,FALSE,2660,FALSE,59,0,FALSE,low
FALSE,unreviewed,0,FALSE,2660,FALSE,51,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,32,0,FALSE,high
FALSE,accepted,0,TRUE,8610,FALSE,37,2,FALSE,high
FALSE,accepted,0,FALSE,10964,FALSE,16,2,FALSE,high
FALSE,accepted,1,FALSE,21495,TRUE,21,2,FALSE,high
FALSE,unreviewed,0,FALSE,598,FALSE,21,0,FALSE,low
FALSE,unreviewed,0,TRUE,693,FALSE,41,0,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,113,0,FALSE,low
TRUE,verified,3,FALSE,21495,TRUE,163,2,TRUE,high
FALSE,accepted,0,FALSE,17568,TRUE,17,0,FALSE,high
FALSE,accepted,0,FALSE,419,FALSE,82,0,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,26,0,FALSE,low
FALSE,accepted,1,FALSE,419,FALSE,43,0,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,15,0,FALSE,high
FALSE,accepted,0,FALSE,10964,FALSE,63,2,FALSE,high
FALSE,accepted,0,TRUE,2503,TRUE,50,0,FALSE,high
FALSE,unreviewed,0,FALSE,598,FALSE,36,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,52,0,FALSE,low
FALSE,accepted,0,TRUE,8610,FALSE,82,0,FALSE,high
FALSE,accepted,0,FALSE,10964,FALSE,165,0,FALSE,high
FALSE,accepted,0,TRUE,2503,TRUE,62,4,FALSE,low
FALSE,accepted,3,FALSE,10964,FALSE,45,0,FALSE,high
FALSE,accepted,1,TRUE,38,FALSE,113,0,FALSE,low
FALSE,accepted,2,FALSE,419,FALSE,26,0,FALSE,low
FALSE,accepted,2,TRUE,17568,TRUE,72,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,34,0,FALSE,low
FALSE,unreviewed,0,FALSE,2503,TRUE,40,0,FALSE,low
FALSE,accepted,0,TRUE,8610,FALSE,137,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,43,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,97,0,FALSE,high
FALSE,accepted,2,FALSE,693,FALSE,206,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,51,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,49,3,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,168,0,FALSE,high
FALSE,accepted,1,FALSE,8610,FALSE,21,0,FALSE,low
FALSE,unreviewed,0,TRUE,598,FALSE,36,0,FALSE,low
FALSE,unreviewed,0,FALSE,693,FALSE,45,1,FALSE,low
FALSE,accepted,11,TRUE,21495,TRUE,188,0,FALSE,high
FALSE,accepted,0,TRUE,21495,TRUE,19,0,FALSE,high
FALSE,accepted,0,FALSE,17568,TRUE,42,0,FALSE,high
FALSE,accepted,0,TRUE,419,FALSE,41,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,15,0,FALSE,low
FALSE,accepted,0,FALSE,8610,FALSE,45,0,FALSE,high
FALSE,unreviewed,0,FALSE,598,FALSE,9,0,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,30,0,FALSE,high
FALSE,accepted,0,FALSE,17568,TRUE,80,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,69,0,FALSE,high
FALSE,unreviewed,0,FALSE,2660,FALSE,54,1,FALSE,low
FALSE,accepted,1,TRUE,2503,TRUE,129,0,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,179,0,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,21,2,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,25,0,FALSE,low
FALSE,accepted,0,TRUE,8610,FALSE,16,4,FALSE,high
FALSE,accepted,1,FALSE,693,FALSE,14,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,103,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,25,3,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,105,0,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,68,0,FALSE,high
FALSE,unreviewed,2,FALSE,598,FALSE,105,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,67,0,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,62,0,FALSE,high
FALSE,unreviewed,0,FALSE,598,FALSE,48,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,45,0,FALSE,low
FALSE,accepted,0,FALSE,21495,TRUE,55,0,FALSE,high
FALSE,accepted,0,FALSE,10964,FALSE,59,2,FALSE,high
TRUE,verified,2,TRUE,8610,FALSE,36,1,TRUE,high
FALSE,accepted,0,FALSE,2660,FALSE,64,0,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,124,3,FALSE,high
FALSE,accepted,0,TRUE,419,FALSE,11,0,FALSE,low
FALSE,accepted,1,TRUE,17568,TRUE,55,2,FALSE,low
FALSE,unreviewed,0,FALSE,2660,FALSE,26,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,27,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,18,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,54,0,FALSE,low
FALSE,accepted,0,FALSE,10964,FALSE,52,0,FALSE,high
FALSE,unreviewed,0,FALSE,598,FALSE,240,0,FALSE,low
FALSE,accepted,3,FALSE,8610,FALSE,69,0,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,127,0,FALSE,high
FALSE,accepted,1,FALSE,21495,TRUE,196,0,FALSE,high
FALSE,accepted,2,FALSE,2503,TRUE,40,0,FALSE,low
FALSE,unreviewed,0,FALSE,693,FALSE,49,1,FALSE,low
FALSE,accepted,1,FALSE,21495,TRUE,43,0,FALSE,high
FALSE,accepted,0,TRUE,8610,FALSE,13,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,47,0,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,34,0,FALSE,low
FALSE,accepted,9,FALSE,21495,TRUE,49,0,FALSE,high
FALSE,unreviewed,0,TRUE,598,FALSE,21,0,FALSE,low
FALSE,verified,0,TRUE,8610,FALSE,36,1,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,203,0,FALSE,low
FALSE,accepted,1,TRUE,2503,TRUE,35,0,FALSE,high
TRUE,accepted,1,TRUE,10964,FALSE,88,12,FALSE,low
FALSE,accepted,1,TRUE,10964,FALSE,47,0,FALSE,high
FALSE,accepted,0,TRUE,2503,TRUE,35,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,40,0,FALSE,low
FALSE,accepted,0,TRUE,17568,TRUE,49,3,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,40,0,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,17,0,FALSE,high
FALSE,accepted,0,FALSE,17568,TRUE,59,1,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,37,0,FALSE,high
FALSE,accepted,2,TRUE,17568,TRUE,90,3,FALSE,high
FALSE,accepted,0,FALSE,419,FALSE,38,0,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,38,0,FALSE,high
FALSE,accepted,1,TRUE,10964,FALSE,64,0,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,50,2,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,18,0,FALSE,high
FALSE,accepted,0,TRUE,21495,TRUE,6,0,FALSE,high
FALSE,accepted,0,TRUE,419,FALSE,5,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,33,0,FALSE,low
TRUE,verified,0,TRUE,17568,TRUE,17,3,TRUE,high
FALSE,accepted,2,FALSE,598,FALSE,14,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,54,1,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,108,0,FALSE,high
FALSE,accepted,0,TRUE,693,FALSE,27,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,37,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,52,0,FALSE,low
FALSE,accepted,0,TRUE,8610,FALSE,19,0,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,68,0,FALSE,low
FALSE,unreviewed,0,FALSE,38,FALSE,30,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,7,1,FALSE,high
FALSE,accepted,0,TRUE,21495,TRUE,21,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,43,0,FALSE,low
